True Strain (unitless),True Stress (Pa)
0.042101176018635326,47068717.948717944
0.04219704869978828,47073230.76923077
0.04219704869978828,47073230.76923077
0.042292912190251365,47345230.76923076
0.042292912190251365,47345230.76923076
0.04238876649178652,47349769.230769224
0.042484611606155395,47354307.692307696
0.042484611606155395,47354307.692307696
0.04258044753511848,47358846.15384616
0.04258044753511848,47358846.15384616
0.042676274280436396,47363384.615384616
0.042676274280436396,47363384.615384616
0.042772091843869056,47367923.07692308
0.04286790022717587,47640102.56410257
0.04286790022717587,47640102.56410257
0.04296369943211572,47644666.66666667
0.04296369943211572,47644666.66666667
0.04305948946044701,47649230.76923077
0.04305948946044701,47649230.76923077
0.04315527031392763,47653794.87179487
0.043251041994314954,47658358.974358976
0.043251041994314954,47658358.974358976
0.043346804503365866,47662923.07692308
0.043346804503365866,47662923.07692308
0.043442557842836724,47667487.179487176
0.043442557842836724,47667487.179487176
0.04353830201448341,47939871.79487179
0.04363403702006128,47944461.538461536
0.04363403702006128,47944461.538461536
0.0437297628613252,47949051.28205128
0.0437297628613252,47949051.28205128
0.043825479540029515,47953641.025641024
0.043825479540029515,47953641.025641024
0.043921187057928086,47958230.76923077
0.04401688541677426,47962820.512820505
0.04401688541677426,47962820.512820505
0.044112574618320875,47967410.25641025
0.044112574618320875,47967410.25641025
0.04420825466432028,47971999.99999999
0.04420825466432028,47971999.99999999
0.044303925556524314,47976589.74358974
0.044399587296684515,47981179.48717949
0.044399587296684515,47981179.48717949
0.044495239886551304,47985769.23076923
0.044495239886551304,47985769.23076923
0.04459088332787522,47990358.974358976
0.04459088332787522,47990358.974358976
0.044686517622406094,47994948.71794872
0.04478214277189325,47999538.461538464
0.04478214277189325,48267692.30769231
0.0448777587780855,48272307.692307696
0.0448777587780855,48272307.692307696
0.044973365642731196,48276923.07692308
0.044973365642731196,48276923.07692308
0.045068963367578145,48281538.461538464
0.04516455195437366,48286153.84615385
0.04516455195437366,48286153.84615385
0.045260131404864574,48290769.23076923
0.045260131404864574,48290769.23076923
0.0453557017207972,48295384.615384616
0.0453557017207972,48295384.615384616
0.04545126290391736,48300000.0
0.04554681495597036,48304615.384615384
0.04554681495597036,48304615.384615384
0.04564235787870104,48309230.76923077
0.04564235787870104,48309230.76923077
0.0457378916738537,48313846.15384615
