Engineering Strain (unitless),Engineering Stress (Pa)
0.011899999999999999,538461.5384615385
0.012,538461.5384615385
0.0121,538461.5384615385
0.012199999999999999,538461.5384615385
0.0123,546153.8461538461
0.0124,546153.8461538461
0.0125,546153.8461538461
0.0126,546153.8461538461
0.0127,546153.8461538461
0.0128,546153.8461538461
0.0129,556410.2564102564
0.013000000000000001,556410.2564102564
0.0131,556410.2564102564
0.013300000000000001,564102.5641025641
0.013300000000000001,564102.5641025641
0.0134,564102.5641025641
0.013500000000000002,571794.8717948719
0.013600000000000001,582051.282051282
0.0137,582051.282051282
0.0138,589743.5897435897
0.0139,589743.5897435897
0.0141,597435.8974358975
0.014199999999999999,597435.8974358975
0.0143,597435.8974358975
0.0144,607692.3076923076
0.014499999999999999,615384.6153846154
0.0146,615384.6153846154
0.0147,623076.9230769231
0.0148,623076.9230769231
0.0149,633333.3333333334
0.015,641025.641025641
0.0151,641025.641025641
0.0152,641025.641025641
0.015300000000000001,648717.9487179487
0.0154,658974.358974359
0.0155,658974.358974359
0.015600000000000001,666666.6666666666
0.015700000000000002,666666.6666666666
0.0158,674358.9743589744
0.0159,684615.3846153846
0.016,692307.6923076924
0.0161,700000.0
0.016200000000000003,700000.0
0.0163,710256.4102564103
0.016399999999999998,710256.4102564103
0.0165,717948.717948718
0.0167,717948.717948718
0.0168,725641.0256410256
0.0169,725641.0256410256
0.017,735897.4358974359
0.0171,743589.7435897436
0.0172,751282.0512820514
0.0173,751282.0512820514
0.0174,761538.4615384615
0.0175,761538.4615384615
0.0176,769230.7692307692
0.0177,769230.7692307692
0.0178,776923.076923077
0.0179,776923.076923077
0.018000000000000002,787179.4871794871
0.0181,787179.4871794871
0.0182,794871.7948717949
0.0183,794871.7948717949
0.0184,802564.1025641026
0.018600000000000002,802564.1025641026
0.018600000000000002,802564.1025641026
0.0187,812820.5128205129
0.018799999999999997,820512.8205128205
0.0189,828205.1282051281
0.019,838461.5384615385
0.0192,846153.8461538461
0.019299999999999998,846153.8461538461
0.0194,853846.1538461538
0.0195,853846.1538461538
0.0196,864102.5641025642
0.0197,864102.5641025642
0.019799999999999998,871794.8717948718
0.0199,871794.8717948718
0.02,879487.1794871794
0.020099999999999996,889743.5897435899
0.0202,897435.8974358975
0.0203,897435.8974358975
0.0204,905128.2051282051
0.020499999999999997,905128.2051282051
0.0206,915384.6153846155
0.0207,915384.6153846155
0.0208,923076.9230769231
0.0209,930769.2307692308
0.021,930769.2307692308
0.021099999999999997,941025.6410256411
0.0212,941025.6410256411
0.0213,948717.9487179487
0.021400000000000002,956410.2564102564
0.0216,956410.2564102564
0.0217,966666.6666666667
0.0218,966666.6666666667
0.0219,974358.9743589744
0.022000000000000002,974358.9743589744
0.022099999999999998,982051.282051282
0.0222,992307.6923076924
0.0223,992307.6923076924
0.022400000000000003,1000000.0
0.0225,1000000.0
0.0226,1007692.3076923076
